hex_id,dft_Emp_Wa,dft_Edu_Wa,dft_Hth_Wa,dft_Lei_Wa,dft_Shp_Wa,dft_Res_Wa,dft_All_Wa,dft_Emp_Cy,dft_Edu_Cy,dft_Hth_Cy,dft_Lei_Cy,dft_Shp_Cy,dft_Res_Cy,dft_All_Cy,dft_Emp_PT,dft_Edu_PT,dft_Hth_PT,dft_Lei_PT,dft_Shp_PT,dft_Res_PT,dft_All_PT,dft_Emp_Ca,dft_Edu_Ca,dft_Hth_Ca,dft_Lei_Ca,dft_Shp_Ca,dft_Res_Ca,dft_All_Ca,dft_Emp_To,dft_Edu_To,dft_Hth_To,dft_Lei_To,dft_Shp_To,dft_Res_To,dft_All_To,dft_Emp_Wa_100,dft_Edu_Wa_100,dft_Hth_Wa_100,dft_Lei_Wa_100,dft_Shp_Wa_100,dft_Res_Wa_100,dft_All_Wa_100,dft_Emp_Cy_100,dft_Edu_Cy_100,dft_Hth_Cy_100,dft_Lei_Cy_100,dft_Shp_Cy_100,dft_Res_Cy_100,dft_All_Cy_100,dft_Emp_PT_100,dft_Edu_PT_100,dft_Hth_PT_100,dft_Lei_PT_100,dft_Shp_PT_100,dft_Res_PT_100,dft_All_PT_100,dft_Emp_Ca_100,dft_Edu_Ca_100,dft_Hth_Ca_100,dft_Lei_Ca_100,dft_Shp_Ca_100,dft_Res_Ca_100,dft_All_Ca_100,dft_Emp_To_100,dft_Edu_To_100,dft_Hth_To_100,dft_Lei_To_100,dft_Shp_To_100,dft_Res_To_100,dft_All_To_100
BA00032,49.02,61.05,56.16,56.18,83.11,66.57,67.36,65.98,73.69,66.04,66.1,84.01,75.27,71.57,68.04,76.12,66.36,69.1,82.81,67.42,73.54,79.02,81.51,78.73,83.82,94.31,85.01,86.75,63.83,68.52,62.31,63.3,83.13,68.18,71.04,37.0,51.0,50.0,38.0,73.0,31.0,50.0,46.0,43.0,43.0,32.0,58.0,49.0,44.0,70.0,64.0,53.0,53.0,68.0,66.0,66.0,45.0,61.0,37.0,44.0,80.0,47.0,60.0,55.0,55.0,51.0,46.0,70.0,44.0,59.0
BA00015,48.22,45.34,53.44,51.11,72.43,63.97,58.55,64.76,67.47,63.74,64.31,78.83,74.26,68.92,66.32,67.73,61.51,63.84,74.23,65.99,68.29,78.05,76.07,76.15,79.76,90.11,83.98,83.59,62.37,56.35,58.45,58.39,73.76,66.24,64.57,34.0,22.0,42.0,28.0,46.0,25.0,30.0,42.0,26.0,37.0,28.0,41.0,47.0,35.0,59.0,33.0,37.0,42.0,44.0,59.0,45.0,39.0,27.0,26.0,24.0,43.0,39.0,30.0,50.0,27.0,39.0,34.0,44.0,38.0,36.0
SG00878,45.47,37.31,38.66,45.06,65.16,68.68,52.69,67.03,68.03,57.05,65.51,77.74,77.56,70.2,59.4,59.3,48.51,51.57,64.23,61.52,59.44,78.61,79.41,75.22,81.07,91.85,84.63,84.9,57.65,48.56,44.84,49.83,65.42,66.57,57.7,26.0,15.0,19.0,18.0,31.0,36.0,20.0,48.0,27.0,23.0,31.0,38.0,56.0,39.0,33.0,19.0,16.0,16.0,23.0,38.0,22.0,43.0,43.0,23.0,30.0,58.0,44.0,41.0,35.0,17.0,18.0,17.0,28.0,39.0,23.0
SG00857,48.2,46.39,48.13,52.51,76.09,71.87,60.81,67.99,69.7,60.84,68.04,81.21,78.31,71.96,61.83,66.23,56.39,58.12,74.43,63.72,65.44,78.83,77.19,75.9,81.52,92.9,84.87,85.19,59.94,56.38,53.3,56.46,75.63,69.12,64.23,34.0,23.0,31.0,31.0,56.0,47.0,34.0,51.0,31.0,29.0,37.0,46.0,59.0,46.0,41.0,30.0,27.0,26.0,45.0,47.0,36.0,44.0,31.0,25.0,31.0,67.0,47.0,43.0,41.0,27.0,29.0,29.0,50.0,49.0,36.0
SG00833,52.35,58.59,59.43,64.24,85.0,76.78,70.4,69.81,76.93,68.62,76.03,87.48,80.02,76.34,63.85,73.75,65.28,66.35,84.29,65.68,71.62,79.08,78.05,78.25,84.7,93.82,85.08,86.43,62.42,66.38,63.23,66.19,84.9,72.42,71.63,48.0,44.0,59.0,55.0,80.0,63.0,62.0,58.0,52.0,51.0,53.0,71.0,64.0,63.0,47.0,51.0,49.0,47.0,73.0,58.0,61.0,46.0,36.0,35.0,47.0,75.0,48.0,57.0,50.0,47.0,55.0,52.0,76.0,62.0,62.0
SG00809,54.61,68.66,57.09,69.17,81.8,80.07,73.63,70.88,81.97,67.77,80.07,86.52,81.27,78.09,63.14,77.66,63.82,68.82,81.43,65.45,71.65,79.14,79.72,75.71,85.57,91.32,85.27,85.98,62.61,73.61,61.41,69.84,81.97,73.92,73.07,57.0,72.0,52.0,65.0,70.0,73.0,71.0,62.0,74.0,48.0,62.0,67.0,70.0,67.0,43.0,72.0,45.0,52.0,63.0,57.0,61.0,46.0,45.0,24.0,51.0,54.0,49.0,51.0,51.0,72.0,48.0,59.0,67.0,67.0,66.0
SG00786,56.0,76.43,70.21,74.57,90.82,82.65,80.36,71.74,87.0,74.31,84.2,92.1,82.3,80.94,65.56,82.08,73.98,75.18,89.6,67.57,76.77,79.55,83.75,80.88,88.45,94.43,85.76,88.34,64.61,79.85,72.76,75.61,90.41,76.18,78.67,62.0,91.0,83.0,76.0,94.0,80.0,86.0,65.0,92.0,68.0,74.0,88.0,75.0,79.0,55.0,89.0,75.0,70.0,87.0,67.0,79.0,49.0,79.0,48.0,67.0,81.0,53.0,74.0,60.0,92.0,78.0,75.0,90.0,76.0,83.0
SG00764,55.9,67.99,69.11,70.17,86.48,82.98,75.99,71.8,80.64,73.03,79.59,89.11,82.52,78.88,64.84,77.89,72.74,71.59,85.43,67.23,74.15,80.03,82.25,82.44,87.79,94.67,86.28,88.36,64.13,73.28,71.58,71.6,86.22,76.19,75.39,62.0,70.0,81.0,68.0,84.0,81.0,77.0,65.0,65.0,64.0,61.0,76.0,77.0,71.0,51.0,73.0,72.0,60.0,77.0,65.0,69.0,54.0,68.0,58.0,64.0,86.0,61.0,75.0,57.0,70.0,76.0,64.0,80.0,77.0,74.0
SG00742,56.25,66.11,68.64,72.73,82.98,83.11,74.95,71.75,81.33,75.88,82.65,89.83,82.66,79.62,64.43,76.72,70.76,73.12,85.03,67.01,73.87,80.32,83.17,82.06,88.94,95.53,86.73,89.07,63.93,71.84,70.41,73.69,84.48,76.16,74.88,64.0,64.0,80.0,74.0,73.0,81.0,75.0,65.0,68.0,72.0,71.0,79.0,78.0,73.0,49.0,67.0,65.0,64.0,74.0,63.0,68.0,58.0,75.0,54.0,72.0,92.0,70.0,82.0,56.0,65.0,74.0,69.0,75.0,76.0,71.0
SG00720,55.32,63.0,70.1,75.39,86.12,81.71,75.3,71.6,80.65,77.59,84.41,91.77,82.3,80.05,65.84,75.98,73.52,76.6,90.26,67.72,76.21,80.64,84.45,83.67,89.78,96.4,87.04,89.82,64.61,69.85,72.59,76.68,88.61,75.82,76.28,60.0,57.0,83.0,77.0,83.0,77.0,75.0,64.0,66.0,75.0,75.0,86.0,75.0,76.0,57.0,63.0,74.0,73.0,88.0,68.0,77.0,61.0,82.0,66.0,76.0,97.0,78.0,88.0,60.0,60.0,78.0,77.0,86.0,74.0,78.0
SG00699,53.89,65.14,65.62,72.7,80.35,79.01,73.01,70.95,79.88,73.84,81.35,86.68,81.18,78.17,65.2,73.95,70.47,73.51,83.65,66.94,73.33,81.47,85.53,83.96,89.35,94.02,87.72,89.44,63.79,70.06,68.88,73.76,82.45,74.13,73.71,54.0,63.0,74.0,73.0,66.0,70.0,70.0,63.0,62.0,67.0,67.0,68.0,69.0,68.0,54.0,53.0,65.0,65.0,71.0,63.0,66.0,78.0,88.0,68.0,73.0,77.0,89.0,84.0,55.0,61.0,70.0,69.0,69.0,69.0,69.0
SG00679,51.44,56.96,53.51,59.91,67.74,74.38,63.45,70.02,73.65,66.72,72.82,77.44,79.68,73.76,64.19,68.73,62.13,63.35,70.93,65.55,66.89,82.1,82.55,80.86,85.39,89.71,88.19,87.05,62.46,63.2,58.92,62.6,69.93,71.24,66.18,45.0,40.0,42.0,47.0,36.0,55.0,39.0,59.0,42.0,45.0,47.0,37.0,62.0,53.0,48.0,36.0,39.0,41.0,36.0,57.0,40.0,90.0,71.0,48.0,51.0,41.0,95.0,63.0,50.0,38.0,41.0,44.0,37.0,58.0,42.0
SG00653,48.46,39.94,29.3,41.44,48.22,66.71,47.55,69.06,63.05,51.59,59.23,63.15,77.35,66.9,66.58,61.0,52.43,53.78,55.5,66.26,60.59,82.08,77.52,74.82,79.0,83.78,87.95,83.08,63.19,50.4,42.72,48.87,52.7,67.87,55.98,34.0,17.0,13.0,15.0,15.0,32.0,16.0,55.0,20.0,17.0,18.0,14.0,55.0,31.0,60.0,20.0,21.0,18.0,15.0,60.0,25.0,88.0,33.0,21.0,20.0,16.0,93.0,26.0,53.0,19.0,16.0,16.0,15.0,43.0,19.0
SG00624,44.12,43.4,30.74,41.45,38.04,61.99,44.42,66.46,57.95,46.92,53.08,50.57,74.38,61.65,65.48,60.1,49.19,51.64,48.48,64.19,57.69,80.91,75.03,71.97,74.63,77.32,86.71,79.42,61.16,51.56,41.43,47.35,43.97,64.51,52.8,22.0,21.0,14.0,15.0,10.0,21.0,14.0,47.0,14.0,13.0,11.0,7.0,47.0,19.0,55.0,20.0,16.0,16.0,11.0,49.0,19.0,66.0,23.0,15.0,10.0,7.0,70.0,12.0,44.0,20.0,15.0,14.0,10.0,33.0,15.0
SG00591,42.95,57.44,42.09,52.05,52.16,62.24,54.61,66.88,65.68,57.57,63.18,66.03,75.05,67.29,64.67,64.03,53.44,57.62,55.48,64.02,60.96,81.04,80.87,77.17,80.24,84.27,86.88,83.59,60.43,61.02,48.99,55.64,54.6,64.59,59.04,20.0,41.0,23.0,30.0,17.0,21.0,23.0,48.0,23.0,24.0,26.0,16.0,48.0,32.0,50.0,26.0,22.0,25.0,15.0,48.0,26.0,68.0,53.0,30.0,26.0,17.0,74.0,30.0,43.0,33.0,22.0,28.0,16.0,33.0,25.0
SG00551,42.93,70.06,54.11,56.7,59.97,62.38,61.66,67.24,72.41,63.7,67.78,71.79,75.2,70.16,65.8,70.75,62.43,64.35,64.97,65.31,66.36,81.67,89.52,83.27,84.74,88.98,87.55,87.37,61.21,70.88,59.23,61.32,63.17,65.27,64.9,20.0,76.0,44.0,40.0,25.0,22.0,35.0,49.0,38.0,36.0,36.0,24.0,49.0,39.0,57.0,41.0,41.0,43.0,24.0,56.0,39.0,80.0,98.0,63.0,47.0,37.0,87.0,66.0,45.0,63.0,42.0,40.0,24.0,35.0,37.0
SG00511,40.78,59.65,49.31,48.95,49.3,60.2,53.57,65.59,64.88,56.82,60.53,60.31,73.41,65.08,63.86,65.03,57.74,58.46,57.01,63.51,61.53,80.76,82.33,78.67,79.22,82.62,86.61,83.01,59.25,62.57,54.39,54.52,53.8,63.29,58.74,16.0,47.0,32.0,25.0,16.0,18.0,21.0,45.0,22.0,23.0,20.0,12.0,45.0,26.0,47.0,28.0,30.0,28.0,16.0,45.0,28.0,62.0,69.0,37.0,21.0,13.0,68.0,26.0,39.0,37.0,31.0,25.0,15.0,30.0,25.0
SG00471,37.47,46.57,41.59,41.63,34.8,56.33,43.25,64.0,59.63,52.5,57.45,51.32,71.67,61.46,62.81,61.61,56.39,56.76,54.21,62.75,59.54,80.25,78.05,76.95,77.67,78.57,86.1,80.78,57.62,53.96,50.18,50.28,45.43,61.02,53.29,12.0,24.0,22.0,15.0,8.0,14.0,13.0,38.0,15.0,18.0,15.0,8.0,41.0,18.0,43.0,22.0,27.0,23.0,14.0,42.0,22.0,56.0,36.0,29.0,17.0,8.0,56.0,17.0,35.0,22.0,24.0,17.0,11.0,25.0,16.0
SG00431,31.03,37.75,35.61,35.17,27.66,48.14,35.59,61.38,51.73,46.86,52.18,45.2,68.91,57.03,54.99,52.45,49.2,50.22,47.26,55.97,51.99,79.31,71.25,72.02,73.37,73.24,85.18,77.02,50.8,45.0,43.53,43.88,38.43,53.87,45.93,6.0,15.0,17.0,10.0,6.0,7.0,9.0,31.0,11.0,13.0,10.0,5.0,28.0,12.0,26.0,12.0,16.0,14.0,10.0,23.0,13.0,48.0,15.0,15.0,8.0,4.0,48.0,9.0,21.0,14.0,17.0,12.0,8.0,10.0,11.0
SG00390,17.35,7.49,6.74,11.96,9.53,26.71,12.54,55.09,23.18,20.95,28.5,24.93,61.7,42.14,35.5,22.74,17.82,20.67,17.4,36.59,26.04,76.58,40.06,42.41,50.55,50.3,82.61,59.72,34.37,14.89,13.26,17.51,14.27,34.42,21.97,1.0,1.0,4.0,0.0,1.0,0.0,0.0,18.0,1.0,3.0,0.0,1.0,15.0,1.0,3.0,1.0,2.0,0.0,1.0,3.0,1.0,27.0,0.0,0.0,0.0,0.0,28.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0
SG00349,17.49,4.94,2.88,7.22,6.7,25.34,9.88,55.0,22.95,18.56,28.03,26.19,60.67,42.07,40.59,24.55,17.54,18.17,16.15,39.49,27.41,76.41,33.72,32.99,45.57,46.33,82.63,56.32,37.65,14.31,11.37,14.2,12.42,35.06,21.62,1.0,1.0,2.0,0.0,0.0,0.0,0.0,18.0,1.0,2.0,0.0,1.0,11.0,1.0,5.0,1.0,2.0,0.0,1.0,3.0,2.0,27.0,0.0,0.0,0.0,0.0,28.0,0.0,4.0,1.0,2.0,0.0,1.0,2.0,1.0
SG00309,17.47,4.94,2.88,7.21,6.7,25.33,9.87,54.99,22.94,18.55,28.02,26.18,60.66,42.06,40.58,24.54,17.53,18.16,16.14,39.48,27.4,76.41,33.69,32.96,45.54,46.3,82.63,56.3,37.64,14.31,11.36,14.19,12.42,35.05,21.61,1.0,1.0,2.0,0.0,0.0,0.0,0.0,18.0,1.0,2.0,0.0,1.0,11.0,1.0,5.0,1.0,2.0,0.0,1.0,3.0,2.0,27.0,0.0,0.0,0.0,0.0,28.0,0.0,4.0,1.0,2.0,0.0,1.0,2.0,1.0
SG00270,17.47,4.94,2.88,7.21,6.7,25.33,9.87,54.99,22.94,18.55,28.02,26.18,60.66,42.06,40.58,24.54,17.53,18.16,16.14,39.48,27.4,76.41,33.69,32.96,45.54,46.3,82.63,56.3,37.64,14.31,11.36,14.19,12.42,35.05,21.61,1.0,1.0,2.0,0.0,0.0,0.0,0.0,18.0,1.0,2.0,0.0,1.0,11.0,1.0,5.0,1.0,2.0,0.0,1.0,3.0,2.0,27.0,0.0,0.0,0.0,0.0,28.0,0.0,4.0,1.0,2.0,0.0,1.0,2.0,1.0
SG00233,18.09,4.27,2.97,11.6,10.6,27.54,11.96,54.19,22.57,19.58,29.91,28.72,60.11,42.35,37.97,22.08,16.45,19.58,17.53,38.2,26.62,76.66,38.1,38.77,50.15,52.05,82.84,59.8,35.99,12.88,10.85,16.93,15.0,35.41,22.06,1.0,1.0,2.0,0.0,1.0,0.0,0.0,16.0,1.0,2.0,0.0,1.0,9.0,1.0,4.0,1.0,2.0,0.0,1.0,3.0,2.0,28.0,0.0,0.0,0.0,0.0,29.0,0.0,3.0,0.0,2.0,0.0,1.0,2.0,1.0
SG00197,18.34,5.07,3.62,11.2,10.56,27.66,12.17,54.28,23.35,20.03,29.89,28.89,60.19,42.53,38.53,23.11,17.16,19.62,17.9,38.55,27.12,76.62,37.83,38.21,49.56,51.49,82.8,59.45,36.42,13.79,11.53,16.78,15.18,35.64,22.42,1.0,1.0,2.0,0.0,1.0,1.0,0.0,16.0,1.0,2.0,0.0,1.0,9.0,1.0,4.0,1.0,2.0,0.0,1.0,3.0,2.0,27.0,0.0,0.0,0.0,0.0,29.0,0.0,4.0,1.0,2.0,0.0,1.0,2.0,1.0
SG00169,36.44,38.44,36.14,32.61,44.25,53.39,41.57,52.15,59.7,52.16,47.77,61.83,59.37,55.29,44.03,53.27,43.8,36.42,50.44,45.41,46.35,77.22,66.56,64.22,63.93,77.58,83.46,74.67,43.68,46.13,41.04,35.65,48.3,50.54,45.23,11.0,16.0,17.0,8.0,13.0,11.0,12.0,13.0,15.0,18.0,8.0,13.0,7.0,10.0,7.0,13.0,12.0,5.0,11.0,5.0,9.0,33.0,9.0,6.0,1.0,7.0,34.0,6.0,8.0,15.0,15.0,6.0,12.0,7.0,11.0
SG00145,42.18,54.73,53.11,42.8,62.19,61.79,55.48,50.64,69.6,61.92,52.41,72.02,58.57,58.48,44.71,63.29,54.16,42.19,64.21,46.74,53.14,77.39,77.18,74.18,69.97,87.89,83.6,80.65,45.19,59.5,54.28,43.24,63.79,54.94,54.59,19.0,36.0,41.0,16.0,27.0,20.0,25.0,9.0,30.0,31.0,10.0,24.0,5.0,13.0,9.0,24.0,23.0,9.0,22.0,6.0,13.0,34.0,31.0,20.0,4.0,30.0,36.0,16.0,9.0,31.0,31.0,11.0,25.0,12.0,17.0
SG00121,41.61,66.61,56.45,41.15,64.62,62.72,59.26,49.45,76.07,61.88,50.45,72.73,58.23,58.62,45.27,69.01,57.34,42.13,64.57,47.31,54.53,77.38,81.11,74.59,70.37,88.84,83.64,81.45,45.25,68.52,57.43,42.35,65.1,55.61,56.84,17.0,66.0,50.0,14.0,30.0,23.0,31.0,6.0,48.0,31.0,9.0,27.0,5.0,14.0,9.0,37.0,29.0,9.0,23.0,7.0,15.0,33.0,57.0,20.0,4.0,35.0,36.0,19.0,10.0,55.0,36.0,11.0,27.0,13.0,22.0
SG00099,39.4,60.44,48.04,34.82,55.4,61.14,52.91,48.6,73.31,57.94,47.57,67.63,57.36,56.42,44.65,65.67,52.95,39.52,57.26,46.87,51.31,76.82,76.88,71.51,67.74,85.34,83.13,79.08,44.24,63.7,51.3,38.11,57.03,54.6,52.44,14.0,50.0,31.0,10.0,19.0,20.0,21.0,4.0,41.0,25.0,7.0,18.0,3.0,12.0,8.0,29.0,22.0,7.0,16.0,7.0,12.0,29.0,30.0,14.0,3.0,20.0,31.0,12.0,9.0,40.0,25.0,8.0,18.0,11.0,15.0
SG00079,32.22,39.61,29.16,26.11,37.87,54.37,38.06,46.43,58.42,44.49,39.4,52.46,54.65,49.16,40.9,52.36,42.04,34.13,44.41,43.81,43.15,75.72,66.95,64.81,62.02,77.7,82.07,73.86,39.93,46.29,36.81,31.07,41.94,49.86,41.67,7.0,17.0,13.0,3.0,10.0,12.0,10.0,2.0,14.0,12.0,2.0,8.0,2.0,5.0,5.0,12.0,12.0,4.0,9.0,5.0,7.0,21.0,9.0,7.0,1.0,7.0,24.0,5.0,5.0,15.0,12.0,3.0,9.0,7.0,9.0
SG00060,19.89,12.24,10.25,22.26,14.15,40.97,19.06,44.44,39.5,31.35,37.3,34.45,51.53,41.89,30.89,26.28,21.7,25.16,20.11,36.3,26.74,76.09,63.46,63.56,64.54,73.67,82.31,72.91,30.49,19.76,17.24,24.84,18.18,39.96,24.93,1.0,2.0,5.0,2.0,2.0,4.0,1.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,24.0,6.0,6.0,1.0,5.0,26.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0
SG00041,15.57,2.76,3.82,21.07,5.94,36.25,12.5,43.76,33.0,26.9,36.75,28.27,50.45,39.43,27.35,17.09,14.55,22.04,11.55,33.64,20.96,76.25,62.5,63.31,65.63,72.44,82.42,72.72,27.16,10.51,10.46,22.75,9.88,36.47,19.09,1.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,26.0,5.0,6.0,2.0,4.0,26.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0
SG00025,4.82,0.85,1.18,17.49,1.84,17.03,6.46,38.22,15.56,14.49,27.42,15.53,44.99,30.32,8.78,5.29,4.5,16.22,3.57,18.28,8.72,73.9,44.99,51.35,56.92,57.32,80.22,63.19,12.07,3.54,3.47,17.63,3.4,20.05,9.56,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG00016,0.0,0.0,0.0,15.88,0.0,8.41,3.76,35.73,7.75,8.93,23.24,9.82,42.54,26.23,0.45,0.0,0.0,13.61,0.0,11.4,3.23,72.84,37.14,45.99,53.02,50.54,79.24,58.92,5.31,0.41,0.33,15.33,0.49,12.69,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG00008,0.0,0.0,0.0,15.88,0.0,8.41,3.76,35.73,7.75,8.93,23.24,9.82,42.54,26.23,0.45,0.0,0.0,13.61,0.0,11.4,3.23,72.84,37.14,45.99,53.02,50.54,79.24,58.92,5.31,0.41,0.33,15.33,0.49,12.69,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD00687,0.0,0.61,0.0,5.69,0.2,1.81,1.45,33.72,15.75,10.62,23.07,19.26,40.23,27.77,14.02,11.68,6.81,16.12,10.69,20.36,13.44,73.07,36.19,38.09,46.3,46.95,79.4,56.0,13.73,6.16,4.05,12.15,6.43,13.67,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD00657,0.0,0.78,0.0,2.88,0.26,0.0,0.81,33.17,17.95,11.08,23.02,21.86,39.59,28.2,17.76,14.9,8.68,16.81,13.63,22.82,16.25,73.13,35.93,35.92,44.45,45.96,79.45,55.2,16.05,7.74,5.08,11.27,8.06,13.94,11.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SD00625,0.0,0.78,0.0,2.88,0.26,0.0,0.81,33.17,17.95,11.08,23.02,21.86,39.59,28.2,17.76,14.9,8.68,16.81,13.63,22.82,16.25,73.13,35.93,35.92,44.45,45.96,79.45,55.2,16.05,7.74,5.08,11.27,8.06,13.94,11.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MD00511,16.04,22.42,2.78,30.93,32.05,35.58,27.26,44.21,39.62,18.52,41.39,46.07,52.84,44.28,28.73,34.73,13.03,25.82,24.91,32.28,28.16,68.73,66.32,64.81,69.37,75.32,76.51,72.42,28.21,28.73,8.89,29.23,29.21,35.73,29.14,1.0,5.0,2.0,6.0,7.0,2.0,4.0,1.0,4.0,2.0,3.0,5.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,0.0,8.0,7.0,4.0,6.0,0.0,3.0,1.0,4.0,2.0,2.0,5.0,2.0,2.0
MD00461,23.29,9.17,2.67,26.79,12.31,38.76,18.43,47.49,43.71,22.92,48.15,35.26,56.03,45.96,33.71,29.88,16.92,30.25,19.78,37.65,28.84,69.6,69.41,68.08,73.66,73.9,77.45,73.74,33.48,19.91,11.1,30.13,17.22,39.95,26.1,2.0,1.0,2.0,4.0,1.0,3.0,1.0,3.0,6.0,3.0,8.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,0.0,13.0,10.0,8.0,5.0,0.0,5.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0
MD00409,24.85,6.66,2.59,26.2,8.67,39.53,16.87,48.18,44.58,23.93,49.71,33.54,56.71,46.43,34.66,28.86,17.55,31.13,18.82,38.7,28.97,69.77,70.15,68.77,74.55,73.81,77.64,74.08,34.53,18.2,11.44,30.43,15.02,40.85,25.58,3.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,7.0,3.0,8.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,0.0,13.0,10.0,10.0,5.0,0.0,5.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0
MD00356,27.66,11.35,3.23,31.83,10.55,42.26,20.41,48.63,51.07,27.82,53.27,37.75,57.22,48.89,36.81,35.55,21.8,35.95,23.23,40.94,32.97,69.91,72.58,70.48,75.83,75.79,77.78,75.32,36.6,23.87,14.15,35.51,18.29,43.19,29.28,4.0,2.0,2.0,7.0,1.0,4.0,2.0,4.0,10.0,4.0,11.0,3.0,3.0,5.0,4.0,4.0,3.0,5.0,2.0,4.0,3.0,0.0,17.0,12.0,12.0,6.0,0.0,6.0,4.0,2.0,3.0,6.0,1.0,4.0,2.0
MD00303,31.53,20.49,4.96,34.97,14.05,45.98,25.49,49.15,62.18,36.09,56.24,45.99,57.75,52.64,40.79,49.02,31.33,42.27,34.28,45.16,40.97,69.91,77.25,72.74,76.49,79.15,77.79,77.05,40.09,35.03,20.33,40.2,25.83,46.9,35.78,6.0,4.0,3.0,10.0,2.0,6.0,3.0,5.0,19.0,7.0,13.0,5.0,4.0,8.0,5.0,10.0,7.0,9.0,6.0,5.0,6.0,0.0,31.0,16.0,13.0,9.0,0.0,9.0,5.0,6.0,5.0,10.0,3.0,5.0,5.0
MD00252,34.57,30.31,8.17,38.6,19.48,49.68,31.34,49.52,67.94,41.28,57.1,51.12,58.48,54.73,40.78,52.61,31.07,42.96,34.67,45.34,41.78,70.32,79.79,75.95,77.16,80.93,78.1,78.27,40.82,42.02,21.75,42.17,28.72,48.74,38.71,10.0,10.0,4.0,12.0,3.0,8.0,6.0,7.0,27.0,11.0,15.0,8.0,5.0,10.0,5.0,12.0,7.0,9.0,6.0,5.0,7.0,0.0,46.0,25.0,15.0,11.0,1.0,11.0,5.0,12.0,6.0,11.0,5.0,6.0,7.0
MD00202,36.29,36.18,10.86,39.96,23.01,52.01,34.8,49.7,70.39,44.88,57.1,53.9,58.89,55.7,40.55,54.21,30.79,42.53,34.23,45.35,41.79,70.36,79.7,77.81,76.61,81.12,78.08,78.3,41.08,45.91,22.9,42.54,30.22,49.85,40.17,11.0,13.0,5.0,13.0,4.0,10.0,8.0,7.0,32.0,12.0,15.0,9.0,6.0,11.0,5.0,13.0,7.0,9.0,6.0,5.0,7.0,0.0,45.0,32.0,14.0,11.0,1.0,11.0,5.0,14.0,6.0,11.0,5.0,7.0,8.0
BA00627,40.55,58.87,34.63,42.9,54.05,57.79,52.8,49.32,76.16,55.93,56.28,68.29,58.92,58.74,43.45,65.34,51.05,48.89,59.34,48.73,52.97,70.44,83.4,83.46,75.44,86.61,77.96,80.31,43.83,62.89,44.43,46.87,57.5,54.07,53.45,16.0,45.0,16.0,16.0,18.0,15.0,21.0,6.0,49.0,22.0,13.0,18.0,6.0,14.0,7.0,28.0,19.0,13.0,18.0,9.0,13.0,0.0,77.0,64.0,11.0,24.0,1.0,15.0,8.0,37.0,18.0,14.0,18.0,10.0,16.0
